"Year","Plot","Treat.Code","Species","PC.F","PC.G","PC.s13","Subplot","germ.tot","germ.proj","tot.mort","viable","p.mort","p.germ","n.seed.ind","cov.g","Count","avg.num.per.sub","p.surv","L.sb","L.sa","L.seeds","L"
2016,93,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",26,21,19,96,0.904761904761905,0.270833333333333,8.700000003,NA,94,96,0.979166666666667,0.713975694444445,0.0257936507936508,0.224404761982143,0.938380456426588
2016,93,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",33,26,21,96,0.807692307692308,0.34375,12.4055555598333,25,94,96,0.979166666666667,0.642578125,0.0661057692307692,0.820078793017826,1.46265691801783
2016,93,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",42,24,2,71,0.0833333333333333,0.591549295774648,22.809813096,NA,55,71,0.774647887323944,0.316405475104146,0.542253521126761,12.3687014675493,12.6851069426534
2016,93,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",33,27,11,71,0.407407407407407,0.464788732394366,26.109345808,25,55,71,0.774647887323944,0.414600277722674,0.275430359937402,7.19130651362754,7.60590679135022
2016,95,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",82,27,6,95,0.222222222222222,0.863157894736842,45.4311750676,NA,0,95,0,0,0.671345029239766,30.4999935541549,30.4999935541549
2016,95,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",71,29,10,95,0.344827586206897,0.747368421052632,39.97179856788,30,0,95,0,0,0.489655172413793,19.5723979194447,19.5723979194447
2016,95,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",21,19,8,96,0.421052631578947,0.21875,18.1733333396,NA,75,96,0.78125,0.6103515625,0.126644736842105,2.3015570183375,2.9119085808375
2016,95,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",40,23,9,96,0.391304347826087,0.416666666666667,6.32727272945455,30,75,96,0.78125,0.455729166666667,0.253623188405797,1.60474308355731,2.06047225022398
2016,95,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",49,26,6,71,0.230769230769231,0.690140845070423,24.2730841248,30,64,71,0.901408450704225,0.279309660781591,0.530877573131094,12.8860359925807,13.1653456533623
2016,95,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",63,24,7,71,0.291666666666667,0.887323943661972,24.244392536,NA,64,71,0.901408450704225,0.101567149375124,0.628521126760563,15.2381129143521,15.3396800637272
